,is_paid,num_subscribers,average_rating,rating,num_reviews,num_lectures,num_tests,time_created,time_published,discount,price
1567,1,429,4.0885,4.11495,215,26,0,18255,18257,6.161458333333334,52.0
1568,1,867,4.37037,4.38562,215,17,0,17525,17529,6.161458333333334,117.0
1569,1,2874,4.2,4.06697,215,9,0,17369,17376,6.161458333333334,17.333333333333336
1570,1,1432,4.41667,4.42848,216,36,0,16876,16883,6.161458333333334,86.66666666666667
1571,1,1160,4.28947,4.33927,214,45,2,16818,16899,6.161458333333334,21.666666666666668
1572,1,1003,4.6,4.61517,214,7,0,17399,17422,6.161458333333334,43.333333333333336
1573,1,24842,4.0,4.15979,214,10,0,17046,17138,6.161458333333334,17.333333333333336
1574,1,38246,4.08252,4.08397,214,17,0,18323,18325,6.161458333333334,117.0
1575,1,3406,3.8,3.74373,214,9,0,16924,16926,6.161458333333334,117.0
1576,1,3368,4.19048,4.12602,215,53,0,17244,17280,6.2562500000000005,78.0
1577,1,1682,4.66667,4.67764,213,27,0,16305,16335,6.161458333333334,117.0
1578,1,8464,3.6,3.77676,213,56,0,16889,16996,6.161458333333334,86.66666666666667
1579,1,472,3.98077,3.9891,213,15,0,16967,18261,6.161458333333334,78.0
1580,1,717,4.45,4.51628,213,11,0,17314,17346,6.161458333333334,43.333333333333336
1581,1,7165,4.25,4.51744,212,46,0,17302,17324,6.161458333333334,104.0
1582,1,1035,4.54688,4.35062,212,284,0,17580,17581,6.513541666666667,121.33333333333334
1583,1,4086,4.05,3.9551,212,29,0,16802,16822,6.161458333333334,17.333333333333336
1584,1,34864,3.9,4.1351,212,25,0,17255,17304,6.161458333333334,117.0
1585,1,3486,4.45455,4.41005,212,28,0,17248,17665,6.161458333333334,117.0
1586,1,6002,3.6,3.57099,211,8,0,16912,16952,6.161458333333334,30.333333333333336
1587,1,1812,4.19565,4.17014,211,17,0,17040,17041,6.161458333333334,43.333333333333336
1588,1,1589,4.37037,4.3729,212,18,0,17683,17687,6.161458333333334,86.66666666666667
1589,1,23391,4.39,4.64271,211,111,0,18322,18373,6.161458333333334,117.0
1590,1,956,4.25,4.13334,209,39,0,16432,16444,6.161458333333334,17.333333333333336
1591,1,8237,3.0,3.13804,208,23,0,17102,17114,6.161458333333334,117.0
1592,1,754,4.3,3.99984,208,15,0,16576,16583,33.583333333333336,117.0
1593,1,7479,4.0,3.93713,208,68,0,17818,17822,6.161458333333334,17.333333333333336
1594,1,1799,3.54412,3.54025,208,37,0,17761,17787,6.161458333333334,117.0
1595,1,12031,4.1,4.12713,208,14,0,16866,16868,6.161458333333334,86.66666666666667
1596,1,25741,4.35,4.24708,208,232,0,17373,17375,6.161458333333334,117.0
1597,1,15740,4.23333,4.26763,208,17,0,17450,17511,6.161458333333334,117.0
1598,1,512,4.62179,4.22976,208,25,0,17802,17806,6.161458333333334,17.333333333333336
1599,1,977,3.89474,3.92852,207,20,0,17593,17595,6.161458333333334,117.0
1600,1,920,4.55714,4.5004,208,10,0,17809,17842,6.161458333333334,117.0
1601,1,12611,3.94783,3.86532,207,30,0,18381,18398,6.161458333333334,117.0
1602,1,2275,4.21875,4.23428,207,27,0,16818,16820,6.161458333333334,117.0
1603,1,1079,2.96875,2.9715,207,26,0,16013,16119,6.161458333333334,43.333333333333336
1604,1,31507,4.28947,4.41422,207,20,0,16975,17211,6.161458333333334,26.0
1605,1,14258,4.60714,4.66057,206,79,0,16366,16367,6.41875,121.33333333333334
1606,1,817,4.45652,4.40679,206,22,0,17856,17857,6.161458333333334,21.666666666666668
1607,1,932,3.6,3.06865,205,9,0,17370,17382,6.161458333333334,65.0
1608,1,7851,3.58333,3.59552,205,26,0,17398,17438,6.161458333333334,117.0
1609,1,18426,4.15,4.29578,205,162,0,17472,17603,6.161458333333334,117.0
1610,1,30075,4.0,3.84164,205,51,0,16911,16911,6.161458333333334,43.333333333333336
1611,1,1909,4.45,4.39823,205,26,0,15765,15767,6.161458333333334,82.33333333333334
1612,1,1038,4.31667,4.32985,205,29,0,15840,15855,6.161458333333334,17.333333333333336
1613,1,28806,3.75,4.05594,205,189,0,16343,16343,6.161458333333334,43.333333333333336
1614,1,1822,3.9,4.10293,204,16,0,17458,17499,6.161458333333334,86.66666666666667
1615,1,7542,3.79412,3.61878,204,32,0,16685,16699,6.161458333333334,117.0
1616,1,2164,4.30769,4.26906,204,21,0,17422,17424,0.0,173.33333333333334
1617,1,1631,4.55,4.56011,204,58,0,17470,17486,6.161458333333334,86.66666666666667
1618,1,1616,4.28261,4.28892,204,27,0,16651,16653,6.161458333333334,21.666666666666668
1619,1,731,4.06522,4.09293,205,53,0,17547,17554,6.3375,117.0
1620,1,6171,4.25,4.27055,204,33,0,16097,16156,6.161458333333334,117.0
1621,1,4484,2.60526,2.61183,204,157,0,17851,17855,6.608333333333333,125.66666666666669
1622,1,2995,4.45833,4.41838,203,35,0,16203,16336,6.161458333333334,34.66666666666667
1623,1,747,3.95,3.84948,203,12,0,16774,16783,6.161458333333334,117.0
1624,1,2802,4.26667,4.32826,203,40,0,17476,17501,6.161458333333334,117.0
1625,1,1555,4.6,4.6502,203,44,0,16398,16445,6.161458333333334,117.0
1626,1,871,4.33871,4.31874,205,36,0,17585,17589,6.161458333333334,43.333333333333336
1627,1,46584,4.21429,4.20281,203,115,0,18062,18066,6.161458333333334,117.0
1628,1,2028,4.77451,4.70282,203,46,0,18034,18040,6.161458333333334,117.0
1629,1,1274,4.59091,4.5956,202,11,0,17613,17614,0.0,130.0
1630,1,1477,4.04082,4.03608,203,15,0,17786,18009,6.161458333333334,30.333333333333336
1631,1,5885,3.94444,4.0932,201,6,0,17602,17611,0.0,17.333333333333336
1632,1,1192,4.05263,4.07857,201,43,0,17454,17458,6.161458333333334,117.0
1633,1,1592,4.52174,4.50832,201,30,0,17469,17476,6.161458333333334,78.0
1634,1,1127,4.26804,4.26879,200,192,0,18291,18298,6.161458333333334,117.0
1635,1,2188,3.9,3.78159,200,22,0,17470,17497,6.161458333333334,26.0
1636,1,2052,4.7,4.68347,200,16,0,17498,17500,6.161458333333334,117.0
1637,1,1000,3.75,3.76996,200,11,0,16808,16818,6.161458333333334,43.333333333333336
1638,1,8663,4.20139,4.18009,201,29,0,18089,18250,6.161458333333334,86.66666666666667
1639,1,704,4.38462,4.3761,200,20,0,17893,18128,0.0,86.66666666666667
1640,1,646,4.425,4.42924,202,26,0,17604,17633,6.161458333333334,17.333333333333336
1641,1,1057,4.15,4.13924,200,34,0,17049,17133,6.161458333333334,52.0
1642,1,695,3.725,3.74306,199,17,0,16169,16293,6.3375,21.666666666666668
1643,1,1076,4.53659,4.40413,200,374,0,18365,18395,6.161458333333334,117.0
1644,1,1317,4.275,4.21826,199,44,0,16657,16674,6.161458333333334,26.0
1645,1,861,4.15942,4.26716,202,38,0,17748,17785,6.161458333333334,73.66666666666667
1646,1,9253,3.55,3.90481,199,11,0,16617,16630,6.161458333333334,117.0
1647,1,1635,4.46429,4.43099,200,19,0,16140,16141,6.161458333333334,21.666666666666668
1648,1,23659,2.36364,2.29501,198,35,0,18116,18120,6.161458333333334,17.333333333333336
1649,1,22107,4.5,4.5222,198,24,0,18200,18371,6.161458333333334,69.33333333333334
1650,1,1213,3.83333,3.92237,198,23,0,16496,16499,6.161458333333334,43.333333333333336
1651,1,1042,4.48,4.51604,198,49,0,17540,17542,6.161458333333334,117.0
1652,1,2336,4.22368,4.26675,198,28,0,17479,17541,6.161458333333334,56.333333333333336
1653,1,688,4.3125,4.203,198,37,0,16374,16396,0.0,17.333333333333336
1654,1,3044,4.13333,4.29113,198,62,1,17902,17953,6.161458333333334,99.66666666666669
1655,1,837,4.27419,4.28423,197,12,0,16449,16699,6.161458333333334,26.0
1656,1,1344,4.63889,4.6626,197,33,0,17608,17623,6.161458333333334,26.0
1657,1,1620,4.36364,4.39044,197,107,0,16502,16666,6.161458333333334,117.0
1658,1,987,3.98837,4.02097,197,9,0,17612,17613,6.161458333333334,17.333333333333336
1659,1,1248,4.45,4.41922,196,43,0,16789,16810,6.161458333333334,86.66666666666667
1660,1,2526,4.60714,4.61616,196,26,0,17540,17549,6.161458333333334,117.0
1661,1,8372,4.25,4.25261,195,26,0,16963,16978,6.161458333333334,117.0
1662,1,12803,4.2,4.23432,195,13,0,17155,17197,6.161458333333334,43.333333333333336
1663,1,2531,4.41667,4.50301,195,29,0,16783,16785,7.041666666666667,130.0
1664,1,4917,4.3169,4.14596,196,47,0,17539,17566,6.161458333333334,117.0
1665,1,7626,4.35,4.1756,196,27,0,16548,16553,6.161458333333334,117.0
1666,1,779,4.2,4.28312,195,43,0,16694,16746,6.161458333333334,30.333333333333336
1667,1,9219,3.6,3.71922,194,31,0,17481,17486,6.161458333333334,43.333333333333336
1668,1,727,4.20909,4.16591,194,38,1,17740,17743,10.833333333333334,43.333333333333336
1669,1,4123,4.23684,4.3517,194,95,0,17251,17280,6.3375,82.33333333333334
1670,1,10932,4.45,4.5865,194,39,0,17112,17114,6.161458333333334,117.0
1671,1,874,4.13889,4.16624,193,71,0,17324,17430,6.161458333333334,117.0
1672,1,714,4.56349,4.55728,195,14,0,17985,17988,6.161458333333334,56.333333333333336
1673,1,4268,3.85,3.63895,193,37,0,17582,17584,6.161458333333334,86.66666666666667
1674,1,2762,4.1,4.09404,193,92,0,16843,16864,6.161458333333334,117.0
1675,1,1020,3.84211,3.79832,192,39,0,17203,17248,6.161458333333334,117.0
1676,1,2083,4.47619,4.47133,195,37,0,16840,16841,6.161458333333334,39.0
1677,1,678,4.12162,4.13285,192,4,0,17420,17422,6.161458333333334,69.33333333333334
1678,1,2558,4.2,4.28122,193,17,0,15929,15933,6.161458333333334,86.66666666666667
1679,1,4337,4.3,4.24098,192,77,0,17275,17313,0.0,86.66666666666667
1680,1,1685,4.4375,4.39327,192,29,0,16259,16315,6.161458333333334,43.333333333333336
1681,1,821,4.51562,4.516,191,63,0,18049,18050,6.161458333333334,117.0
1682,1,5288,4.21951,4.21436,193,60,0,17965,17995,6.161458333333334,86.66666666666667
1683,1,5856,4.5,4.53579,191,40,0,16574,16596,6.161458333333334,86.66666666666667
1684,1,20938,4.1625,4.33495,191,108,0,17583,17588,6.161458333333334,117.0
1685,1,1106,4.1,4.13861,191,104,0,17288,17294,6.161458333333334,26.0
1686,1,9096,4.5,4.64913,191,31,0,17778,17813,6.161458333333334,117.0
1687,1,3776,4.33333,4.32303,192,94,0,18249,18344,6.161458333333334,117.0
1688,1,19852,4.14583,4.05342,190,24,0,18153,18159,6.161458333333334,52.0
1689,1,2238,4.73214,4.56595,190,42,0,16841,16852,6.161458333333334,117.0
1690,1,15000,4.35,4.08378,189,10,0,18346,18348,6.161458333333334,34.66666666666667
1691,1,887,4.20946,4.21912,189,61,0,18281,18290,6.161458333333334,117.0
1692,1,1765,4.75,4.7949,189,16,0,16131,16134,0.0,34.66666666666667
1693,1,1655,4.2,4.19749,189,70,0,17077,17201,6.161458333333334,56.333333333333336
1694,1,1970,4.45,4.47474,189,109,0,17147,17274,6.161458333333334,117.0
1695,1,36233,3.35,3.3166,189,20,0,17893,17905,6.161458333333334,117.0
1696,1,14343,4.33333,4.39232,188,25,0,17617,17751,6.161458333333334,117.0
1697,1,1400,4.22807,4.0855,189,47,0,18099,18109,6.3375,117.0
1698,1,890,4.45652,4.43399,188,20,0,16255,16287,6.161458333333334,34.66666666666667
1699,1,2402,4.10714,4.11366,188,8,0,18205,18322,9.479166666666668,17.333333333333336
1700,1,31583,3.97268,4.00066,188,65,0,18437,18440,6.161458333333334,117.0
1701,1,5905,3.9,3.65571,188,33,0,16924,17179,0.0,26.0
1702,1,28353,4.55,4.46393,187,86,0,15433,15441,6.161458333333334,17.333333333333336
1703,1,5282,3.8,3.83226,187,35,0,16014,16029,6.161458333333334,21.666666666666668
1704,1,2857,4.1,4.03456,186,30,0,15987,16029,6.161458333333334,17.333333333333336
1705,1,787,4.41667,4.40678,186,52,0,18350,18368,6.161458333333334,99.66666666666669
1706,1,1242,4.75,4.67762,186,34,0,15924,15931,6.161458333333334,17.333333333333336
1707,1,4951,4.19444,4.11079,186,28,0,17587,17590,6.161458333333334,117.0
1708,1,3033,4.27273,4.23354,186,45,0,17003,17019,6.161458333333334,117.0
1709,1,2097,4.25,4.21488,186,16,0,16436,16439,6.689583333333333,125.66666666666669
1710,1,2169,4.4,4.46704,185,38,0,17092,17149,6.161458333333334,117.0
1711,1,3963,3.85,4.0109,185,12,0,17409,17442,6.161458333333334,26.0
1712,1,796,4.07692,3.95508,185,47,0,16855,16860,6.161458333333334,117.0
1713,1,1059,4.0,3.99133,185,32,0,17531,17542,6.161458333333334,117.0
1714,1,1011,4.13043,4.13366,185,118,0,17934,18021,6.161458333333334,117.0
1715,1,1847,4.3,4.31717,185,18,0,16657,16672,6.161458333333334,117.0
1716,1,732,4.19565,4.21234,185,19,0,16826,16828,6.161458333333334,17.333333333333336
1717,1,1767,4.36792,4.37589,186,54,0,17842,17861,6.161458333333334,21.666666666666668
1718,1,2458,4.35632,4.26954,185,72,0,18305,18311,6.161458333333334,117.0
1719,1,10165,4.7,4.6942,184,36,0,17597,17679,6.161458333333334,117.0
1720,1,961,4.25,4.15617,184,8,0,17314,17345,6.161458333333334,43.333333333333336
1721,1,13267,4.24728,4.32195,185,12,0,18429,18432,6.161458333333334,86.66666666666667
1722,1,503,4.23684,4.20923,186,17,0,17768,17792,6.161458333333334,117.0
1723,1,5811,3.4,3.30223,184,42,0,16457,16507,6.161458333333334,82.33333333333334
1724,1,1322,4.25926,4.22834,184,89,0,15739,16049,6.2562500000000005,82.33333333333334
1725,1,1173,3.55,3.08506,183,5,0,17315,17350,6.161458333333334,43.333333333333336
1726,1,485,4.31061,4.41784,183,5,0,17449,17455,6.161458333333334,21.666666666666668
1727,1,2368,4.37805,4.44002,186,34,0,16002,16058,6.3375,39.0
1728,1,6289,4.2,4.28075,183,13,0,17711,17711,0.0,17.333333333333336
1729,1,1723,4.41532,4.44376,185,52,0,17867,17869,6.161458333333334,21.666666666666668
1730,1,841,4.66667,4.68872,184,34,0,18169,18185,6.161458333333334,43.333333333333336
1731,1,632,4.51667,4.50691,182,51,0,17960,17969,6.161458333333334,86.66666666666667
1732,1,699,4.05,4.04997,182,71,0,15861,15980,6.161458333333334,26.0
1733,1,6953,4.15,4.19005,183,11,0,17901,17923,6.161458333333334,117.0
1734,1,847,4.71739,4.72807,182,71,0,18082,18121,6.161458333333334,117.0
1735,1,1068,4.5,4.49289,182,12,0,18039,18040,6.161458333333334,86.66666666666667
1736,1,496,4.32692,4.28803,181,10,0,17385,17431,6.161458333333334,65.0
1737,1,6216,3.45,3.61199,181,34,0,17332,17366,6.161458333333334,117.0
1738,1,3047,4.5,4.50217,181,35,0,17896,17906,6.161458333333334,17.333333333333336
1739,1,5618,3.90625,3.79352,181,28,0,17224,17445,6.161458333333334,17.333333333333336
1740,1,8183,3.52941,3.23232,181,25,0,16671,17337,6.161458333333334,17.333333333333336
1741,1,9485,4.34375,4.30279,183,42,0,17403,17469,6.161458333333334,86.66666666666667
1742,1,712,3.75,3.71879,181,17,0,18130,18145,6.161458333333334,117.0
1743,1,817,4.60714,4.59195,181,43,0,17835,17840,6.161458333333334,117.0
1744,1,1847,4.63158,4.66265,181,22,0,16832,17310,6.161458333333334,17.333333333333336
1745,1,6726,4.25,4.32241,180,61,0,17286,17375,6.161458333333334,86.66666666666667
1746,1,818,3.85,3.74896,180,18,0,17508,17520,6.161458333333334,117.0
1747,1,24360,4.4,4.44357,181,28,0,18016,18019,6.161458333333334,117.0
1748,1,13729,4.3125,4.27051,179,16,0,17653,17666,6.161458333333334,86.66666666666667
1749,1,1333,4.28261,4.28021,179,19,0,16067,16473,6.161458333333334,52.0
1750,1,1465,4.38095,4.43811,179,24,0,17482,17483,6.161458333333334,117.0
1751,1,917,4.55,4.55241,179,19,0,16235,16343,6.161458333333334,21.666666666666668
1752,1,2505,3.95,4.1415,179,134,0,17652,17682,6.161458333333334,117.0
1753,1,1726,4.35,4.3839,179,91,0,16884,16926,6.161458333333334,117.0
1754,1,1252,4.625,4.69175,179,42,0,16867,17109,6.3375,39.0
1755,1,1182,4.075,4.05781,178,38,0,17254,17329,6.161458333333334,86.66666666666667
1756,1,4596,4.35,4.34427,178,68,0,16824,16825,6.161458333333334,86.66666666666667
1757,1,1171,4.37895,4.47023,178,17,0,17974,17980,6.161458333333334,17.333333333333336
1758,1,15560,4.41854,4.5002,179,50,0,18450,18476,6.161458333333334,17.333333333333336
1759,1,1162,4.2,4.14868,178,45,0,18003,18008,6.161458333333334,117.0
1760,1,1578,4.5339,4.54191,178,91,0,18409,18425,6.161458333333334,117.0
1761,1,1921,3.55,3.56858,177,6,0,15582,15651,6.161458333333334,21.666666666666668
1762,1,2240,4.42105,4.41635,177,40,0,15779,15793,6.161458333333334,117.0
1763,1,4985,3.05,2.94689,177,32,0,17329,17357,6.161458333333334,117.0
1764,1,1646,4.3,4.19697,177,17,0,17482,17653,6.161458333333334,17.333333333333336
1765,1,1950,4.1,4.21873,177,26,0,17041,17044,6.161458333333334,34.66666666666667
1766,1,748,4.09091,3.9803,177,58,0,16909,16989,6.161458333333334,52.0
1767,1,2447,3.25,3.74569,177,108,0,16712,16770,6.161458333333334,82.33333333333334
1768,1,1239,4.55,4.58046,176,43,0,16779,16839,6.161458333333334,43.333333333333336
1769,1,781,4.06618,4.08256,177,205,0,17846,18064,6.513541666666667,69.33333333333334
1770,1,5432,4.73077,4.71108,177,75,0,17485,17491,6.161458333333334,17.333333333333336
1771,1,1971,4.05,3.95989,176,45,0,17092,17102,6.161458333333334,117.0
1772,1,3958,4.2,4.08708,176,12,0,16537,16537,0.0,43.333333333333336
1773,1,958,4.64286,4.69399,176,24,0,16542,16570,6.161458333333334,17.333333333333336
1774,1,6205,4.1,4.15951,175,65,0,17042,17056,6.161458333333334,117.0
1775,1,628,4.3,4.50418,175,10,0,17313,17345,6.161458333333334,86.66666666666667
1776,1,860,4.72222,4.73611,175,20,0,17583,17606,6.161458333333334,86.66666666666667
1777,1,5129,3.95,3.90807,175,13,0,16464,16472,6.161458333333334,26.0
1778,1,5885,3.9,3.97543,176,35,0,17468,17478,6.3375,117.0
1779,1,574,4.83117,4.56374,174,88,0,17453,17456,6.161458333333334,117.0
1780,1,1136,4.21053,4.21007,175,179,0,18227,18336,6.161458333333334,117.0
1781,1,814,4.5,4.42167,174,24,0,16106,16111,0.0,47.66666666666667
1782,1,2607,4.8,4.8116,174,47,0,17199,17217,6.161458333333334,117.0
1783,1,2148,4.22321,4.23554,174,85,0,17957,17962,6.161458333333334,21.666666666666668
1784,1,1486,4.59722,4.71033,175,187,0,18040,18107,6.161458333333334,117.0
1785,1,2788,4.65,4.56075,174,12,0,16843,16844,6.161458333333334,30.333333333333336
1786,1,971,3.95,3.97017,173,40,0,16890,17003,6.161458333333334,69.33333333333334
1787,1,1519,4.08333,3.94945,173,12,0,15407,15413,6.161458333333334,17.333333333333336
1788,1,2941,3.6,3.43508,173,80,0,17946,17981,6.161458333333334,117.0
1789,1,4862,4.10938,3.96535,173,9,0,18316,18322,6.161458333333334,86.66666666666667
1790,1,3655,4.475,4.47034,173,41,0,16715,16744,6.960416666666667,86.66666666666667
1791,1,796,4.71875,4.71577,173,23,0,17028,17030,6.161458333333334,17.333333333333336
1792,1,1466,4.0,4.00437,173,0,4,17728,17728,6.3375,86.66666666666667
1793,1,15715,4.1,3.91183,173,28,0,16869,16902,6.161458333333334,30.333333333333336
1794,1,1378,4.1,4.02889,173,151,0,17320,17353,6.161458333333334,117.0
1795,1,4319,4.05,3.96907,172,18,0,16498,16499,6.161458333333334,69.33333333333334
1796,1,425,4.21622,4.22576,172,30,2,17613,17631,6.161458333333334,17.333333333333336
1797,1,2040,4.17391,4.18319,172,42,0,16469,16497,6.161458333333334,21.666666666666668
1798,1,1336,4.44444,4.37727,172,31,0,16710,16980,6.161458333333334,43.333333333333336
1799,1,1178,4.67241,4.64422,172,50,0,17794,17834,6.161458333333334,86.66666666666667
1800,1,3837,4.02941,4.13957,172,12,0,17870,17877,6.3375,117.0
1801,1,14215,4.16667,4.08037,172,69,0,18343,18382,6.161458333333334,117.0
1802,1,1712,4.54545,4.63047,171,89,0,17132,17258,6.161458333333334,69.33333333333334
1803,1,1419,4.45238,4.53972,171,13,0,17800,17919,6.3375,117.0
1804,1,505,3.8913,3.91371,172,22,0,17058,17226,6.161458333333334,117.0
1805,1,5111,3.8,3.91803,171,38,0,16584,16589,6.161458333333334,117.0
1806,1,3193,4.32143,4.33893,171,55,0,16922,16923,6.161458333333334,117.0
1807,1,636,4.25,4.19757,171,8,0,17314,17346,6.161458333333334,43.333333333333336
1808,1,5033,3.45,3.36146,171,47,1,17195,17200,6.161458333333334,17.333333333333336
1809,1,697,4.15254,4.11487,171,41,0,17845,17904,6.2562500000000005,117.0
1810,1,767,3.8125,3.80998,170,33,0,17624,17624,6.161458333333334,117.0
1811,1,7455,2.85,2.32658,170,26,0,16965,16968,6.161458333333334,117.0
1812,1,629,4.21023,4.203,170,43,0,18340,18353,6.161458333333334,117.0
1813,1,1445,4.1,4.09312,170,40,0,16775,16797,6.161458333333334,82.33333333333334
1814,1,13789,3.95,3.91082,170,27,0,17201,17251,6.161458333333334,47.66666666666667
1815,1,1923,4.5625,4.53983,170,46,0,16339,16366,6.161458333333334,117.0
1816,1,3827,4.0,4.04349,169,39,0,17211,17213,6.161458333333334,21.666666666666668
1817,1,1040,4.25,4.28101,169,28,0,17201,17239,6.161458333333334,117.0
1818,1,864,3.2,3.24733,169,58,0,16080,16108,6.161458333333334,43.333333333333336
1819,1,7823,3.88,3.89669,169,0,2,18416,18417,6.161458333333334,17.333333333333336
1820,1,778,4.3,4.29334,168,15,0,16300,16302,6.161458333333334,34.66666666666667
1821,1,1687,4.6,4.66221,168,15,0,16364,17310,6.161458333333334,39.0
1822,1,628,4.08333,4.1052,169,78,0,17736,17875,6.161458333333334,56.333333333333336
1823,1,2957,3.6,3.51557,168,22,0,17417,17624,6.161458333333334,86.66666666666667
1824,1,1054,4.35,4.30408,168,19,0,17419,17451,6.161458333333334,43.333333333333336
1825,1,8679,3.65,3.59199,168,68,0,17940,17941,6.161458333333334,117.0
1826,1,802,4.05556,4.04124,168,30,0,17894,17899,6.161458333333334,104.0
1827,1,25207,4.15,4.41069,167,24,0,16427,16433,6.161458333333334,117.0
1828,1,890,4.10526,4.11437,167,44,0,17408,17429,6.161458333333334,117.0
1829,1,6013,3.35,3.64529,167,16,0,17484,17751,6.161458333333334,86.66666666666667
1830,1,1498,3.94,3.8389,167,30,0,16528,16528,0.0,173.33333333333334
1831,1,663,4.1,4.07773,166,8,0,17327,17346,6.161458333333334,43.333333333333336
1832,1,7369,3.3,3.21661,166,34,0,17465,17473,6.161458333333334,117.0
1833,1,5020,4.0,3.99545,166,58,0,16234,16307,6.161458333333334,60.66666666666667
1834,1,25252,4.0339,4.03279,166,20,0,17413,17465,6.161458333333334,117.0
1835,1,18615,3.8,3.80077,166,9,0,16935,16937,6.161458333333334,17.333333333333336
1836,1,1790,4.02,4.06683,166,45,0,18095,18149,6.161458333333334,117.0
1837,1,854,4.22222,3.81779,166,37,0,17008,17044,6.161458333333334,117.0
1838,1,2328,4.25,4.21209,166,19,0,17172,17177,6.161458333333334,86.66666666666667
1839,1,1373,4.25,4.30941,165,21,0,16136,16140,10.833333333333334,43.333333333333336
1840,1,19268,3.4,2.96337,165,8,0,17194,17388,6.161458333333334,86.66666666666667
1841,1,8356,4.05,4.00802,165,22,0,17214,17226,6.161458333333334,82.33333333333334
1842,1,2492,4.52083,4.45547,165,27,0,17155,17169,6.161458333333334,117.0
1843,1,3481,4.25,4.07289,165,531,0,16954,16955,6.161458333333334,117.0
1844,1,7452,3.5,3.60671,165,14,0,17269,17291,6.161458333333334,17.333333333333336
1845,1,833,4.16667,4.28608,165,11,0,16133,16133,6.161458333333334,17.333333333333336
1846,1,4782,4.15672,4.15008,165,29,0,18280,18284,6.161458333333334,43.333333333333336
1847,1,1326,3.35,2.4457,165,16,0,15756,15760,0.0,69.33333333333334
1848,1,804,4.5,4.54661,165,15,0,17098,17149,6.161458333333334,17.333333333333336
1849,1,21214,3.8,4.29904,165,21,0,16730,16735,6.161458333333334,43.333333333333336
1850,1,503,4.16667,4.21441,165,35,0,17309,17535,6.3375,69.33333333333334
1851,1,2696,3.90909,4.05526,165,5,0,16947,16995,6.161458333333334,21.666666666666668
1852,1,642,4.07143,4.19861,165,25,0,16456,16457,6.161458333333334,21.666666666666668
1853,1,797,4.47619,4.43776,164,25,0,17552,17560,6.161458333333334,43.333333333333336
1854,1,586,4.07812,4.05736,164,20,0,17909,17914,6.161458333333334,117.0
1855,1,15752,4.1,4.21419,164,23,0,16934,16965,6.161458333333334,43.333333333333336
1856,1,635,4.0,3.98731,164,18,0,17241,17260,6.161458333333334,17.333333333333336
1857,1,3811,3.65,3.76345,163,10,0,17303,17304,6.161458333333334,17.333333333333336
1858,1,1040,4.35,4.32942,163,37,0,16448,16499,6.161458333333334,21.666666666666668
1859,1,1633,4.0,3.88902,163,11,0,16994,17007,6.161458333333334,82.33333333333334
1860,1,907,3.45,3.48584,163,65,0,17263,17274,6.161458333333334,17.333333333333336
1861,1,13161,4.05,3.59015,163,12,0,16975,16976,6.161458333333334,17.333333333333336
1862,1,870,4.45833,4.44963,163,43,2,18182,18224,6.161458333333334,86.66666666666667
1863,1,6103,4.15,4.19233,163,60,0,15920,15932,6.161458333333334,17.333333333333336
1864,1,504,4.36667,4.40105,163,24,2,17534,17538,6.161458333333334,34.66666666666667
1865,1,3866,4.13492,4.16819,163,34,0,16855,16862,6.161458333333334,17.333333333333336
1866,1,8339,4.1,4.16034,162,31,0,16459,16459,6.161458333333334,117.0
1867,1,23405,3.9,3.9738,162,31,0,16480,16481,6.161458333333334,17.333333333333336
1868,1,622,3.35135,3.42363,162,27,2,17927,17967,6.161458333333334,47.66666666666667
1869,1,322,4.59091,4.68286,162,10,0,17394,17422,6.161458333333334,65.0
1870,1,2303,4.59091,4.62553,164,33,0,17967,18013,6.161458333333334,117.0
1871,1,428,4.26316,4.0832,162,37,0,16438,16462,6.161458333333334,17.333333333333336
1872,1,18953,3.72222,3.63515,162,92,0,17726,18080,6.161458333333334,86.66666666666667
1873,1,872,4.3,4.37715,162,25,0,16476,16481,0.0,160.33333333333334
1874,1,455,4.47951,4.51213,162,43,0,18325,18389,0.0,130.0
1875,1,1175,4.0625,4.1474,162,20,0,16896,16919,6.161458333333334,30.333333333333336
1876,1,2273,4.55,4.58366,162,87,0,17052,17107,6.2562500000000005,117.0
1877,1,793,4.10714,4.12478,162,21,0,17553,17556,6.161458333333334,86.66666666666667
1878,1,4903,3.55,3.62704,161,107,0,16346,16551,6.161458333333334,17.333333333333336
1879,1,16576,4.45833,4.75711,161,23,0,16385,16385,6.161458333333334,117.0
1880,1,601,4.43103,4.41029,161,11,0,17885,17923,6.3375,30.333333333333336
1881,1,10443,3.2,2.72633,161,36,0,18014,18059,6.161458333333334,117.0
1882,1,2897,4.2,4.18834,161,18,0,17162,17186,6.161458333333334,17.333333333333336
1883,1,33507,4.27586,4.29102,161,102,0,17536,17555,6.161458333333334,86.66666666666667
1884,1,941,4.7,4.66112,162,64,0,17172,17231,0.0,130.0
1885,1,19930,4.25556,4.28483,161,109,0,17668,17677,6.161458333333334,117.0
1886,1,4811,4.21429,4.1836,162,19,0,17642,17651,6.3375,86.66666666666667
1887,1,4027,4.09459,4.13097,161,10,0,18391,18398,6.161458333333334,117.0
1888,1,579,4.15,4.18294,161,9,0,17329,17350,6.161458333333334,65.0
1889,1,1816,4.7,4.75218,160,42,0,16882,16905,6.161458333333334,117.0
